operation,sample_ms
verify,0.707042
verify,0.712709
verify,0.720042
verify,0.713833
verify,0.719334
verify,0.719750
verify,0.718167
verify,0.711125
verify,0.719625
verify,0.719667
verify,0.720417
verify,0.720084
verify,0.717500
verify,0.721458
verify,0.719625
verify,0.720166
verify,0.718125
verify,0.721958
verify,0.720500
verify,0.739917
verify,0.674084
verify,0.695250
verify,0.705166
verify,0.720375
verify,0.711708
verify,0.722875
verify,0.709667
verify,0.721959
verify,0.721792
verify,0.722125
verify,0.721125
verify,0.719041
verify,0.726792
verify,0.726250
verify,0.718708
verify,0.726250
verify,0.722583
verify,0.733917
verify,0.718333
verify,0.719333
verify,0.733584
verify,0.728292
verify,0.734708
verify,0.720417
verify,0.729000
verify,0.719417
verify,0.719417
verify,0.726000
verify,0.762000
verify,0.779042
verify,0.733083
verify,0.726750
verify,0.683833
verify,0.719042
verify,0.719292
verify,0.710084
verify,0.719834
verify,0.734375
verify,0.740625
verify,0.717792
verify,0.722667
verify,0.719667
verify,0.721000
verify,0.718417
verify,0.719833
verify,0.742459
verify,0.785250
verify,0.716583
verify,0.716584
verify,0.718834
